ElementId,Category,FamilyAndType,Mark,LocationType,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
836408,Windows,"50"" x 80""",138,Point,-79.0833,42.2240,9.0000,-79.0833,42.2240,-79.0833,42.2240,-81.3958,41.5938,-76.7708,43.2287
836429,Windows,"50"" x 80""",141,Point,-85.7083,42.2240,9.0000,-85.7083,42.2240,-85.7083,42.2240,-88.0208,41.5938,-83.3958,43.2287
850641,Cameras,At Ramp,,BBoxCenter,66.1324,-53.6592,3.3187,66.1324,-53.6592,66.1324,-53.6592,-12.0082,-133.0302,144.2729,25.7118
851665,Cameras,Loft Unit,,BBoxCenter,-28.5464,13.3330,37.1183,-28.5464,13.3330,-28.5464,13.3330,-91.8648,-30.2202,34.7720,56.8862
851719,Cameras,Residential Lobby,,BBoxCenter,-52.2825,38.0241,29.1767,-52.2825,38.0241,-52.2825,38.0241,-117.5981,-28.4715,13.0330,104.5197
851733,Cameras,Spiral Stair Loft,,BBoxCenter,-15.7810,45.4487,35.7366,-15.7810,45.4487,-15.7810,45.4487,-45.2706,11.2671,13.7086,79.6304
853376,Cameras,3D Solar Study,,BBoxCenter,-2024.5419,-819.6914,1402.3477,-2024.5419,-819.6914,-2024.5419,-819.6914,-4665.9831,-2436.6592,616.8993,797.2763
854986,Elevations,Elevation 4,,BBoxCenter,-30.8760,62.8284,0.0000,-30.8760,62.8284,-30.8760,62.8284,-34.0000,59.8284,-27.7519,65.8284
854987,Views,North,,BBoxCenter,-30.0000,62.4142,0.0000,-30.0000,62.4142,-30.0000,62.4142,-32.8284,61.0000,-27.1716,63.8284
855056,Elevations,Elevation 2,,BBoxCenter,-30.8835,-48.8284,0.0000,-30.8835,-48.8284,-30.8835,-48.8284,-34.0000,-51.8284,-27.7669,-45.8284
855057,Views,South,,BBoxCenter,-30.0000,-46.4142,0.0000,-30.0000,-46.4142,-30.0000,-46.4142,-32.8284,-47.8284,-27.1716,-45.0000
881710,Doors,"36"" x 84"" (180 MIN)",S22B,Point,-42.5417,19.2083,8.0833,-42.5417,19.2083,-42.5417,19.2083,-44.2083,18.6667,-40.8125,22.6250
881716,Walls,"Core - Concrete 12""",,CurveMidpt,-49.2500,39.7370,-3.4583,-49.2500,39.7370,-49.2500,39.7370,-49.7500,36.2240,-48.7500,43.7500
881724,Walls,"Core - Concrete 12""",,CurveMidpt,-39.8750,30.7083,8.0833,-39.8750,30.7083,-39.8750,30.7083,-40.3750,19.2083,-39.3750,42.2083
881855,Railings,_IBC-Pipe-Plate Stringer (Extension None),,BBoxCenter,-44.5625,24.5938,10.0768,-44.5625,24.5938,-44.5625,24.5938,-45.3021,24.0625,-43.8229,25.1250
881860,Top Rails,"_IBC-Circular - 1 1/2"" (Extension None)",,BBoxCenter,-44.5625,24.6771,11.3542,-44.5625,24.6771,-44.5625,24.6771,-45.1146,24.2500,-44.0104,25.1042
881875,Handrails,"_IBC-Bottom Rail Circular - 1 1/2""",,BBoxCenter,-44.5625,24.6771,8.7995,-44.5625,24.6771,-44.5625,24.6771,-45.1146,24.2500,-44.0104,25.1042
881890,Handrails,"_IBC-Handrail Circular - 1 1/2"" (Extension None)",,BBoxCenter,-44.5625,24.5833,10.8542,-44.5625,24.5833,-44.5625,24.5833,-45.3021,24.0625,-43.8229,25.1042
881906,Supports,"2'-8"" Picket",,Point,-44.0729,24.4907,8.7370,-44.0729,24.4907,-44.0729,24.4907,-44.0938,24.4698,-44.0521,24.5115
881907,Supports,"2'-8"" Picket",,Point,-44.2673,24.3125,8.7370,-44.2673,24.3125,-44.2673,24.3125,-44.2881,24.2917,-44.2464,24.3333
881908,Supports,"2'-8"" Picket",,Point,-44.5683,24.3125,8.7370,-44.5683,24.3125,-44.5683,24.3125,-44.5891,24.2917,-44.5474,24.3333
881909,Supports,"2'-8"" Picket",,Point,-44.8692,24.3125,8.7370,-44.8692,24.3125,-44.8692,24.3125,-44.8901,24.2917,-44.8484,24.3333
881910,Supports,"2'-8"" Picket",,Point,-45.0521,24.5022,8.7370,-45.0521,24.5022,-45.0521,24.5022,-45.0729,24.4814,-45.0313,24.5230
881911,Supports,"2'-8"" Picket",,Point,-45.0521,24.8032,8.7370,-45.0521,24.8032,-45.0521,24.8032,-45.0729,24.7823,-45.0313,24.8240
881912,Supports,"2'-8"" Picket",,Point,-45.0521,25.1042,8.7370,-45.0521,25.1042,-45.0521,25.1042,-45.0729,25.0833,-45.0313,25.1250
881927,Floors,Stair Landing Steel Plate,,BBoxCenter,-44.5625,23.0521,8.0729,-44.5625,23.0521,-44.5625,23.0521,-48.7292,19.7292,-40.3958,26.3750
881936,Slab Edges,_Stair Landing Plate Stringer,,BBoxCenter,-43.0729,23.4849,9.2083,-43.0729,23.4849,-43.0729,23.4849,-48.7500,19.7083,-37.3958,27.2615
881948,Stairs,Stair,,BBoxCenter,-44.5625,34.0417,2.4327,-44.5625,34.0417,-44.5625,34.0417,-48.7500,25.0417,-40.3750,43.0417
881949,Runs,"1/4"" Tread 1"" Nosing 1/4"" Riser",,BBoxCenter,-42.2292,30.9463,2.3125,-42.2292,30.9463,-42.2292,30.9463,-44.0625,24.9343,-40.3958,36.9583
881951,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-40.3854,31.4672,2.4327,-40.3854,31.4672,-40.3854,31.4672,-40.3958,25.0417,-40.3750,37.8927
881952,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.0729,31.4672,2.4327,-44.0729,31.4672,-44.0729,31.4672,-44.0833,25.0417,-44.0625,37.8927
881953,Railings,_IBC-Pipe-Plate Stringer (Extension None),,BBoxCenter,-44.5625,31.7604,10.4102,-44.5625,31.7604,-44.5625,31.7604,-45.3021,24.7708,-43.8229,38.7499
881963,Top Rails,"_IBC-Circular - 1 1/2"" (Extension None)",,BBoxCenter,-44.5625,31.6771,11.3542,-44.5625,31.6771,-44.5625,31.6771,-45.1146,24.7917,-44.0104,38.5624
881977,Handrails,"_IBC-Bottom Rail Circular - 1 1/2""",,BBoxCenter,-44.5625,31.6771,8.7995,-44.5625,31.6771,-44.5625,31.6771,-45.1146,24.7917,-44.0104,38.5624
881991,Handrails,"_IBC-Handrail Circular - 1 1/2"" (Extension None)",,BBoxCenter,-44.5625,31.7708,10.8542,-44.5625,31.7708,-44.5625,31.7708,-45.3021,24.7917,-43.8229,38.7499
882136,Stairs,Stair,,BBoxCenter,-44.5625,34.1146,13.4583,-44.5625,34.1146,-44.5625,34.1146,-48.7500,26.2708,-40.3750,41.9583
882137,Runs,"1/4"" Tread 1"" Nosing 1/4"" Riser",,BBoxCenter,-46.8958,30.4496,13.4583,-46.8958,30.4496,-46.8958,30.4496,-48.7292,26.2708,-45.0625,34.6283
882139,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-48.7396,30.5225,13.4583,-48.7396,30.5225,-48.7396,30.5225,-48.7500,26.2708,-48.7292,34.7742
882140,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-45.0521,30.5225,13.4583,-45.0521,30.5225,-45.0521,30.5225,-45.0625,26.2708,-45.0417,34.7742
882141,Runs,"1/4"" Tread 1"" Nosing 1/4"" Riser",,BBoxCenter,-42.2292,29.8838,13.4583,-42.2292,29.8838,-42.2292,29.8838,-44.0625,26.1634,-40.3958,33.6042
882143,Landings,Non-Monolithic Landing,,BBoxCenter,-44.5625,37.7171,13.4583,-44.5625,37.7171,-44.5625,37.7171,-48.7292,33.4967,-40.3958,41.9375
882145,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-40.3854,30.4110,13.5823,-40.3854,30.4110,-40.3854,30.4110,-40.3958,26.2708,-40.3750,34.5512
882146,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.0729,30.4110,13.5823,-44.0729,30.4110,-44.0729,30.4110,-44.0833,26.2708,-44.0625,34.5512
882147,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-40.3854,37.7813,13.4583,-40.3854,37.7813,-40.3854,37.7813,-40.3958,33.6042,-40.3750,41.9583
882148,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.5625,41.9479,13.4583,-44.5625,41.9479,-44.5625,41.9479,-48.7500,41.9375,-40.3750,41.9583
882149,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-48.7396,38.2244,13.4583,-48.7396,38.2244,-48.7396,38.2244,-48.7500,34.4905,-48.7292,41.9583
882150,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-45.0521,35.0056,13.4583,-45.0521,35.0056,-45.0521,35.0056,-45.0625,34.4905,-45.0417,35.5208
882151,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.5625,35.5104,13.4583,-44.5625,35.5104,-44.5625,35.5104,-45.0625,35.5000,-44.0625,35.5208
882152,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.0729,34.5625,13.4583,-44.0729,34.5625,-44.0729,34.5625,-44.0833,33.6042,-44.0625,35.5208
882153,Railings,_IBC-Pipe-Plate Stringer (Extension None),,BBoxCenter,-44.5625,30.4219,15.4518,-44.5625,30.4219,-44.5625,30.4219,-45.3021,25.0833,-43.8229,35.7604
882157,Railings,Pipe-Wall Mount,,BBoxCenter,-48.7396,29.9375,13.5581,-48.7396,29.9375,-48.7396,29.9375,-49.4756,24.1042,-48.0035,35.7708
882171,Top Rails,"_IBC-Circular - 1 1/2"" (Extension None)",,BBoxCenter,-45.0521,29.7924,14.1707,-45.0521,29.7924,-45.0521,29.7924,-45.1146,25.1042,-44.9896,34.4806
882190,Handrails,"_IBC-Bottom Rail Circular - 1 1/2""",,BBoxCenter,-45.0521,29.7820,11.6160,-45.0521,29.7820,-45.0521,29.7820,-45.1146,25.0833,-44.9896,34.4806
882209,Handrails,"_IBC-Handrail Circular - 1 1/2"" (Extension None)",,BBoxCenter,-45.2396,29.7924,13.6707,-45.2396,29.7924,-45.2396,29.7924,-45.3021,25.1042,-45.1771,34.4806
882249,Multistory Stairs,Multistory Stairs,,BBoxCenter,-44.5625,34.1146,13.7083,-44.5625,34.1146,-44.5625,34.1146,-49.2500,25.7708,-39.8750,42.4583
882785,Supports,"2'-8"" Picket",,Point,-44.0729,30.1784,5.5032,-44.0729,30.1784,-44.0729,30.1784,-44.0938,30.1575,-44.0521,30.1992
882786,Supports,"2'-8"" Picket",,Point,-44.0729,29.8970,5.6803,-44.0729,29.8970,-44.0729,29.8970,-44.0938,29.8762,-44.0521,29.9178
882787,Supports,"2'-8"" Picket",,Point,-44.0729,29.6156,5.8575,-44.0729,29.6156,-44.0729,29.6156,-44.0938,29.5948,-44.0521,29.6365
882788,Supports,"2'-8"" Picket",,Point,-44.0729,29.3342,6.0346,-44.0729,29.3342,-44.0729,29.3342,-44.0938,29.3134,-44.0521,29.3551
882789,Supports,"2'-8"" Picket",,Point,-44.0729,29.0529,6.2117,-44.0729,29.0529,-44.0729,29.0529,-44.0938,29.0320,-44.0521,29.0737
882790,Supports,"2'-8"" Picket",,Point,-44.0729,28.7715,6.3889,-44.0729,28.7715,-44.0729,28.7715,-44.0938,28.7507,-44.0521,28.7923
882791,Supports,"2'-8"" Picket",,Point,-44.0729,28.4901,6.5660,-44.0729,28.4901,-44.0729,28.4901,-44.0938,28.4693,-44.0521,28.5110
882792,Supports,"2'-8"" Picket",,Point,-44.0729,28.2088,6.7432,-44.0729,28.2088,-44.0729,28.2088,-44.0938,28.1879,-44.0521,28.2296
882793,Supports,"2'-8"" Picket",,Point,-44.0729,27.9274,6.9203,-44.0729,27.9274,-44.0729,27.9274,-44.0938,27.9065,-44.0521,27.9482
882794,Supports,"2'-8"" Picket",,Point,-44.0729,27.6460,7.0974,-44.0729,27.6460,-44.0729,27.6460,-44.0938,27.6252,-44.0521,27.6668
882795,Supports,"2'-8"" Picket",,Point,-44.0729,27.3646,7.2746,-44.0729,27.3646,-44.0729,27.3646,-44.0938,27.3438,-44.0521,27.3855
882796,Supports,"2'-8"" Picket",,Point,-44.0729,27.0833,7.4517,-44.0729,27.0833,-44.0729,27.0833,-44.0938,27.0624,-44.0521,27.1041
882797,Supports,"2'-8"" Picket",,Point,-44.0729,26.8019,7.6288,-44.0729,26.8019,-44.0729,26.8019,-44.0938,26.7810,-44.0521,26.8227
882800,Walls,"Core - Concrete 12""",,CurveMidpt,-44.8776,19.2083,-3.4583,-44.8776,19.2083,-44.8776,19.2083,-49.8802,18.7083,-39.3750,19.7083
882827,Stairs,Stair,,BBoxCenter,-44.5625,33.3646,-10.0618,-44.5625,33.3646,-44.5625,33.3646,-48.7500,24.9792,-40.3750,41.7500
882834,Landings,Non-Monolithic Landing,,BBoxCenter,-44.5625,38.3421,-10.1875,-44.5625,38.3421,-44.5625,38.3421,-48.7292,34.9550,-40.3958,41.7292
882838,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-40.3854,38.4063,-10.1875,-40.3854,38.4063,-40.3854,38.4063,-40.3958,35.0625,-40.3750,41.7500
882839,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.5625,41.7396,-10.1875,-44.5625,41.7396,-44.5625,41.7396,-48.7500,41.7292,-40.3750,41.7500
882840,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-48.7396,38.6381,-10.1875,-48.7396,38.6381,-48.7396,38.6381,-48.7500,35.5263,-48.7292,41.7500
883766,Runs,"1/4"" Tread 1"" Nosing 1/4"" Riser",,BBoxCenter,-46.8958,35.2724,2.3125,-46.8958,35.2724,-46.8958,35.2724,-48.7292,32.9270,-45.0625,37.6178
883768,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-48.7396,35.3541,2.3125,-48.7396,35.3541,-48.7396,35.3541,-48.7500,32.9270,-48.7292,37.7812
883769,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-45.0521,35.3541,2.3125,-45.0521,35.3541,-45.0521,35.3541,-45.0625,32.9270,-45.0417,37.7812
884177,Landings,Non-Monolithic Landing,,BBoxCenter,-44.5625,39.9463,2.3125,-44.5625,39.9463,-44.5625,39.9463,-48.7292,36.8509,-40.3958,43.0417
884281,Supports,"2'-8"" Picket",,Point,-44.0729,26.5205,7.8060,-44.0729,26.5205,-44.0729,26.5205,-44.0938,26.4997,-44.0521,26.5413
884282,Supports,"2'-8"" Picket",,Point,-44.0729,26.2391,7.9831,-44.0729,26.2391,-44.0729,26.2391,-44.0938,26.2183,-44.0521,26.2600
884283,Supports,"2'-8"" Picket",,Point,-44.0729,25.9578,8.1603,-44.0729,25.9578,-44.0729,25.9578,-44.0938,25.9369,-44.0521,25.9786
884284,Supports,"2'-8"" Picket",,Point,-44.0729,25.6764,8.3374,-44.0729,25.6764,-44.0729,25.6764,-44.0938,25.6555,-44.0521,25.6972
884285,Supports,"2'-8"" Picket",,Point,-44.0729,25.3950,8.5145,-44.0729,25.3950,-44.0729,25.3950,-44.0938,25.3742,-44.0521,25.4158
884286,Supports,"2'-8"" Picket",,Point,-44.0729,25.1136,8.6917,-44.0729,25.1136,-44.0729,25.1136,-44.0938,25.0928,-44.0521,25.1345
887288,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,6.3776,13.5417,-3.4583,6.3776,13.5417,6.3776,13.5417,3.5833,13.2865,9.4271,13.7969
887308,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,9.1719,18.5000,-3.4583,9.1719,18.5000,9.1719,18.5000,8.9167,13.5417,9.4271,23.7135
887778,Doors,"36"" x 84"" (45 MIN)",201A,Point,3.5833,16.0417,8.0833,3.5833,16.0417,3.5833,16.0417,3.0521,14.3125,6.9896,17.7083
887939,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,6.5833,20.2083,-3.4583,6.5833,20.2083,6.5833,20.2083,3.9167,19.9531,9.1719,20.4635
888013,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,6.3359,23.4583,-3.4583,6.3359,23.4583,6.3359,23.4583,3.5000,23.2031,9.1719,23.7135
900615,Walls,"Interior - 8 1/2"" Partition (2-hr)",,CurveMidpt,-39.4688,13.7917,8.0833,-39.4688,13.7917,-39.4688,13.7917,-39.8229,9.0052,-39.1146,18.5781
900745,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-45.6094,10.5365,8.0833,-45.6094,10.5365,-45.6094,10.5365,-45.8125,2.4948,-45.4063,18.5781
900781,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-47.6250,8.9531,8.0833,-47.6250,8.9531,-47.6250,8.9531,-49.6406,8.7500,-45.6094,9.1563
902459,Specialty Equipment,Trash Chute,,Point,5.9167,19.9531,0.0000,5.9167,19.9531,5.9167,19.9531,4.7500,19.9115,7.0833,22.9531
903725,Shaft Openings,Opening Cut,,BBoxCenter,5.9167,21.7917,8.0833,5.9167,21.7917,5.9167,21.7917,5.1801,21.0551,6.6532,22.5282
931357,Floors,Finish Floor - Ceramic Tile (Wood),,BBoxCenter,-78.6458,30.2604,5.2500,-78.6458,30.2604,-78.6458,30.2604,-99.6250,18.7708,-57.6667,41.7500
945824,Specialty Equipment,"48"" x 84""",,Point,-95.4583,25.6250,5.5000,-95.4583,25.6250,-95.4583,25.6250,-99.4583,24.8517,-91.4583,26.2083
946544,Walls,Glazing Wall - Stair,,CurveMidpt,-104.8333,43.2500,0.0000,-104.8333,43.2500,-104.8333,43.2500,-108.0208,42.7500,-101.6458,43.7500
946546,Curtain Wall Grids,Grid Line,,BBoxCenter,-106.8333,43.2500,12.0833,-106.8333,43.2500,-106.8333,43.2500,-106.8333,42.7500,-106.8333,43.7500
946552,Curtain Panels,Glazed,,BBoxCenter,-107.3750,43.3542,10.1042,-107.3750,43.3542,-107.3750,43.3542,-107.8125,43.3125,-106.9375,43.3958
946553,Curtain Panels,Glazed,,BBoxCenter,-104.8333,43.3542,10.1042,-104.8333,43.3542,-104.8333,43.3542,-106.7292,43.3125,-102.9375,43.3958
946571,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-101.6458,43.2500,4.1042,-101.6458,43.2500,-101.6458,43.2500,-101.8542,43.0417,-101.6458,43.4583
946572,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-101.6458,43.2500,8.1042,-101.6458,43.2500,-101.6458,43.2500,-101.8542,43.0417,-101.6458,43.4583
946579,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-108.0208,43.2500,8.1042,-108.0208,43.2500,-108.0208,43.2500,-108.0208,43.0417,-107.8125,43.4583
946580,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-108.0208,43.2500,12.1042,-108.0208,43.2500,-108.0208,43.2500,-108.0208,43.0417,-107.8125,43.4583
946586,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-106.9375,43.2500,8.1042,-106.9375,43.2500,-106.9375,43.2500,-107.8125,43.0417,-106.9375,43.4583
946587,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-102.9375,43.2500,8.1042,-102.9375,43.2500,-102.9375,43.2500,-106.7292,43.0417,-102.9375,43.4583
946588,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-106.9375,43.2500,12.1042,-106.9375,43.2500,-106.9375,43.2500,-107.8125,43.0417,-106.9375,43.4583
946589,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-102.9375,43.2500,12.1042,-102.9375,43.2500,-102.9375,43.2500,-106.7292,43.0417,-102.9375,43.4583
946597,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-106.8333,43.2500,4.1042,-106.8333,43.2500,-106.8333,43.2500,-106.9375,43.0417,-106.7292,43.4583
946598,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-106.8333,43.2500,8.1042,-106.8333,43.2500,-106.8333,43.2500,-106.9375,43.0417,-106.7292,43.4583
946627,Curtain Wall Grids,Grid Line,,BBoxCenter,-102.8333,43.2500,12.0833,-102.8333,43.2500,-102.8333,43.2500,-102.8333,42.7500,-102.8333,43.7500
946630,Curtain Panels,Glazed,,BBoxCenter,-102.2917,43.3542,10.1042,-102.2917,43.3542,-102.2917,43.3542,-102.7292,43.3125,-101.8542,43.3958
946641,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-101.8542,43.2500,8.1042,-101.8542,43.2500,-101.8542,43.2500,-102.7292,43.0417,-101.8542,43.4583
946642,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-101.8542,43.2500,12.1042,-101.8542,43.2500,-101.8542,43.2500,-102.7292,43.0417,-101.8542,43.4583
946650,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-102.8333,43.2500,4.1042,-102.8333,43.2500,-102.8333,43.2500,-102.9375,43.0417,-102.7292,43.4583
946651,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-102.8333,43.2500,8.1042,-102.8333,43.2500,-102.8333,43.2500,-102.9375,43.0417,-102.7292,43.4583
1021629,Cameras,Camera at Kitchen 01,,BBoxCenter,-113.1819,12.1298,-4.7057,-113.1819,12.1298,-113.1819,12.1298,-161.8448,-47.4834,-64.5190,71.7431
1022192,Cameras,Camera at Kitchen 03,,BBoxCenter,-43.4818,43.8968,-1.1084,-43.4818,43.8968,-43.4818,43.8968,-89.9321,-32.2428,2.9685,120.0363
1022216,Cameras,Camera - Exterior River View,,BBoxCenter,-9.0827,20.9664,52.5563,-9.0827,20.9664,-9.0827,20.9664,-127.4723,-71.2011,109.3068,113.1338
1024619,Walls,"Exterior - 9 7/8"" EIFS on Mtl. Stud",,CurveMidpt,-35.2500,-28.5864,8.0833,-35.2500,-28.5864,-35.2500,-28.5864,-47.2500,-28.9979,-23.2500,-28.1750
1047581,Walls,"Core - Concrete 12""",,CurveMidpt,-44.5625,43.2500,-3.4583,-44.5625,43.2500,-44.5625,43.2500,-49.2500,42.7500,-39.8750,43.7500
1048451,Walls,Glazing Wall - Stair,,CurveMidpt,-44.5833,43.2500,0.0000,-44.5833,43.2500,-44.5833,43.2500,-47.7708,42.7500,-41.3958,43.7500
1048452,Doors,Door-Curtain-Wall-Single-Storefront,S22A,BBoxCenter,-46.0625,44.7188,4.0000,-46.0625,44.7188,-46.0625,44.7188,-47.5625,43.1458,-44.5625,46.2917
1048453,Curtain Wall Grids,Grid Line,,BBoxCenter,-46.5833,43.2500,30.0417,-46.5833,43.2500,-46.5833,43.2500,-46.5833,42.7500,-46.5833,43.7500
1048475,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-41.3958,43.2500,0.2083,-41.3958,43.2500,-41.3958,43.2500,-41.6042,43.0417,-41.3958,43.4583
1048482,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-47.7708,43.2500,4.1042,-47.7708,43.2500,-47.7708,43.2500,-47.7708,43.0417,-47.5625,43.4583
1048527,Curtain Wall Grids,Grid Line,,BBoxCenter,-42.5833,43.2500,12.0833,-42.5833,43.2500,-42.5833,43.2500,-42.5833,42.7500,-42.5833,43.7500
1048528,Curtain Panels,Glazed,,BBoxCenter,-42.0417,43.3542,2.1042,-42.0417,43.3542,-42.0417,43.3542,-42.4792,43.3125,-41.6042,43.3958
1048539,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-42.5833,43.2500,0.0000,-42.5833,43.2500,-42.5833,43.2500,-42.5833,43.0417,-41.3958,43.4583
1048549,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-42.5833,43.2500,0.2083,-42.5833,43.2500,-42.5833,43.2500,-42.6875,43.0417,-42.4792,43.4583
1048604,Curtain Wall Grids,Grid Line,,BBoxCenter,-44.4583,43.2500,30.0417,-44.4583,43.2500,-44.4583,43.2500,-44.4583,42.7500,-44.4583,43.7500
1048605,Curtain Panels,Glazed,,BBoxCenter,-43.5208,43.3542,2.1042,-43.5208,43.3542,-43.5208,43.3542,-44.3542,43.3125,-42.6875,43.3958
1048620,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Orange)",,Point,-44.5625,43.2500,0.0000,-44.5625,43.2500,-44.5625,43.2500,-44.5625,43.0417,-42.5833,43.4583
1048634,Curtain Wall Mullions,"2.5"" x 5"" rectangular (Black)",,Point,-44.4583,43.2500,0.2083,-44.4583,43.2500,-44.4583,43.2500,-44.5625,43.0417,-44.3542,43.4583
1069270,Cameras,Rooftop Seating Looking toward bandstand,,BBoxCenter,-13.4018,-39.5300,51.2486,-13.4018,-39.5300,-13.4018,-39.5300,-76.3174,-85.9585,49.5138,6.8985
1135969,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-78.7812,35.6198,-5.9167,-78.7812,35.6198,-78.7812,35.6198,-86.7812,35.4167,-70.7812,35.8229
1135970,Food Service Equipment,Hood_wPSP,,Point,-82.7812,33.4115,0.7500,-82.7812,33.4115,-82.7812,33.4115,-86.7812,30.6615,-78.7812,35.4115
1135971,Food Service Equipment,Hood_wPSP,,Point,-74.7812,33.4115,0.7500,-74.7812,33.4115,-74.7812,33.4115,-78.7812,30.6615,-70.7812,35.4115
1158107,Columns,Flex,,Point,-2.0917,-30.9562,0.0000,-2.0917,-30.9562,-2.0917,-30.9562,-3.0448,-31.9094,-1.1385,-29.6854
1160909,Columns,Flex,,Point,3.4083,-30.9562,0.0000,3.4083,-30.9562,3.4083,-30.9562,2.4552,-31.9094,4.3615,-29.6854
1161167,Columns,Flex,,Point,-14.5760,-30.9562,0.0000,-14.5760,-30.9562,-14.5760,-30.9562,-15.5292,-31.9094,-13.6229,-29.6854
1161179,Columns,Flex,,Point,-20.0760,-30.9562,0.0000,-20.0760,-30.9562,-20.0760,-30.9562,-21.0292,-31.9094,-19.1229,-29.6854
1175905,Elevations,Elevation 2,,BBoxCenter,-9.4379,-13.3030,-5.9167,-9.4379,-13.3030,-9.4379,-13.3030,-12.4379,-16.3030,-6.4379,-10.3030
1175906,Views,Residential Lobby - South,,BBoxCenter,-8.4379,-14.4045,-5.9167,-8.4379,-14.4045,-8.4379,-14.4045,-9.8521,-16.5060,-7.0237,-12.3030
1184003,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,22.9471,-30.3281,8.0833,22.9471,-30.3281,22.9471,-30.3281,4.5833,-30.6042,41.3108,-30.0521
1206137,Doors,"36"" x 84"" (60 MIN)",204A,Point,-17.8229,9.0052,8.0833,-17.8229,9.0052,-17.8229,9.0052,-19.4896,8.7083,-16.1563,12.2604
1206189,Columns,"4"" Diameter (Spiral Stair Post)",,Point,-16.8333,31.1255,0.0000,-16.8333,31.1255,-16.8333,31.1255,-17.0000,30.9589,-16.6667,31.2922
1207539,Stairs,Stair,,BBoxCenter,-16.8333,31.1255,13.4583,-16.8333,31.1255,-16.8333,31.1255,-19.8333,28.1255,-13.8333,34.1255
1208950,Railings,Pipe-Spiral,,BBoxCenter,-16.8333,31.1234,15.8283,-16.8333,31.1234,-16.8333,31.1234,-19.8125,28.1462,-13.8540,34.1006
1208962,Top Rails,"Circular - 1 1/2"" (Spiral)",,BBoxCenter,-16.8333,31.1255,15.9539,-16.8333,31.1255,-16.8333,31.1255,-19.8058,28.1530,-13.8608,34.0980
1208979,Handrails,"Bottom Rail Circular - 1 1/2"" (Spiral)",,BBoxCenter,-16.8333,31.1237,13.3992,-16.8333,31.1237,-16.8333,31.1237,-19.8058,28.1493,-13.8608,34.0980
1209060,Supports,"2'-8"" Picket",,Point,-18.3047,28.6072,9.5048,-18.3047,28.6072,-18.3047,28.6072,-18.3332,28.5787,-18.2762,28.6357
